time,temperature_2m,relative_humidity_2m,dew_point_2m,cloud_cover,shortwave_radiation,direct_radiation,direct_normal_irradiance,diffuse_radiation,wind_speed_10m,wind_gusts_10m,precipitation,pressure_msl
2026-02-14 01:00:00+00:00,4.3,76,0.4,100,0.0,0.0,0.0,0.0,19.4,39.2,0.1,1005.7
2026-02-14 02:00:00+00:00,4.0,76,0.2,98,0.0,0.0,0.0,0.0,18.0,36.4,0.0,1007.4
2026-02-14 03:00:00+00:00,3.7,70,-1.3,2,0.0,0.0,0.0,0.0,18.4,37.8,0.0,1008.3
2026-02-14 04:00:00+00:00,3.0,73,-1.4,0,0.0,0.0,0.0,0.0,16.2,33.1,0.0,1009.7
2026-02-14 05:00:00+00:00,2.8,74,-1.4,91,0.0,0.0,0.0,0.0,14.0,29.2,0.0,1011.0
2026-02-14 06:00:00+00:00,2.5,80,-0.6,7,0.0,0.0,0.0,0.0,14.4,29.9,0.2,1012.6
2026-02-14 07:00:00+00:00,2.0,77,-1.6,0,0.0,0.0,0.0,0.0,13.0,27.4,0.0,1014.0
2026-02-14 08:00:00+00:00,1.6,77,-2.0,0,20.0,10.0,171.4,10.0,10.4,21.6,0.0,1015.3
2026-02-14 09:00:00+00:00,1.9,70,-3.0,0,127.0,89.0,572.5,38.0,10.1,19.8,0.0,1016.6
2026-02-14 10:00:00+00:00,3.1,62,-3.5,0,253.0,190.0,683.2,63.0,11.2,22.3,0.0,1017.5
2026-02-14 11:00:00+00:00,4.3,53,-4.5,0,356.0,279.0,754.1,77.0,11.5,24.5,0.0,1018.0
2026-02-14 12:00:00+00:00,5.2,46,-5.5,4,413.0,320.0,753.3,93.0,10.4,23.0,0.0,1017.9
2026-02-14 13:00:00+00:00,5.7,44,-5.6,13,408.0,290.0,660.9,118.0,7.9,19.1,0.0,1018.0
2026-02-14 14:00:00+00:00,6.0,42,-5.9,18,361.0,235.0,571.7,126.0,6.5,16.6,0.0,1017.9
2026-02-14 15:00:00+00:00,6.2,42,-5.8,77,227.0,86.0,250.3,141.0,5.0,14.0,0.0,1018.5
2026-02-14 16:00:00+00:00,6.0,42,-5.9,100,125.0,17.0,70.6,108.0,3.2,10.1,0.0,1018.4
2026-02-14 17:00:00+00:00,5.8,44,-5.5,100,39.0,0.0,0.0,39.0,4.0,10.4,0.0,1018.5
2026-02-14 18:00:00+00:00,5.3,45,-5.7,100,0.0,0.0,0.0,0.0,8.3,17.3,0.0,1018.7
2026-02-14 19:00:00+00:00,5.0,49,-4.9,100,0.0,0.0,0.0,0.0,9.4,19.4,0.0,1018.6
2026-02-14 20:00:00+00:00,5.0,48,-5.1,100,0.0,0.0,0.0,0.0,9.4,19.1,0.0,1018.4
2026-02-14 21:00:00+00:00,5.0,51,-4.3,100,0.0,0.0,0.0,0.0,10.8,21.6,0.0,1018.6
2026-02-14 22:00:00+00:00,4.8,60,-2.3,100,0.0,0.0,0.0,0.0,11.2,22.7,0.0,1018.0
2026-02-14 23:00:00+00:00,5.0,59,-2.3,100,0.0,0.0,0.0,0.0,11.9,23.4,0.0,1017.2
2026-02-15 00:00:00+00:00,5.4,59,-2.0,100,0.0,0.0,0.0,0.0,17.3,34.6,0.0,1016.0
2026-02-15 01:00:00+00:00,5.3,59,-2.1,100,0.0,0.0,0.0,0.0,18.4,37.1,0.1,1015.3
2026-02-15 02:00:00+00:00,4.4,76,0.5,100,0.0,0.0,0.0,0.0,22.0,44.3,0.5,1014.4
2026-02-15 03:00:00+00:00,4.0,85,1.7,100,0.0,0.0,0.0,0.0,22.7,45.7,0.8,1012.9
2026-02-15 04:00:00+00:00,4.3,83,1.7,100,0.0,0.0,0.0,0.0,23.4,47.2,0.2,1011.3
2026-02-15 05:00:00+00:00,4.5,83,1.8,100,0.0,0.0,0.0,0.0,22.0,44.3,0.1,1009.7
2026-02-15 06:00:00+00:00,4.4,89,2.7,100,0.0,0.0,0.0,0.0,21.2,42.5,0.2,1007.7
2026-02-15 07:00:00+00:00,4.4,92,3.2,100,0.0,0.0,0.0,0.0,20.9,42.5,0.5,1006.0
2026-02-15 08:00:00+00:00,4.7,94,3.8,100,2.0,0.0,0.0,2.0,16.6,34.2,1.1,1004.1
2026-02-15 09:00:00+00:00,4.9,96,4.3,100,19.0,0.0,0.0,19.0,11.9,24.5,0.2,1003.6
2026-02-15 10:00:00+00:00,5.6,97,5.2,100,24.0,0.0,0.0,24.0,9.7,20.5,0.5,1001.9
2026-02-15 11:00:00+00:00,6.5,97,6.1,100,64.0,0.0,0.0,64.0,9.7,20.5,1.2,1000.3
2026-02-15 12:00:00+00:00,7.1,98,6.8,100,57.0,0.0,0.0,57.0,5.0,10.1,1.1,999.3
2026-02-15 13:00:00+00:00,7.9,97,7.5,100,102.0,0.0,0.0,102.0,4.7,9.7,0.9,998.9
2026-02-15 14:00:00+00:00,9.0,93,8.0,100,58.0,0.0,0.0,58.0,4.0,7.6,0.1,998.1
2026-02-15 15:00:00+00:00,9.9,89,8.2,100,174.0,11.0,31.5,163.0,15.1,31.7,0.9,996.4
2026-02-15 16:00:00+00:00,9.2,79,5.8,2,179.0,104.0,423.2,75.0,14.8,31.0,0.0,996.3
2026-02-15 17:00:00+00:00,8.8,82,5.9,90,48.0,3.0,26.2,45.0,11.9,25.9,0.0,996.0
2026-02-15 18:00:00+00:00,8.4,77,4.6,100,0.0,0.0,0.0,0.0,22.7,47.2,0.1,996.4
2026-02-15 19:00:00+00:00,7.4,79,4.0,99,0.0,0.0,0.0,0.0,18.0,37.8,0.3,996.3
2026-02-15 20:00:00+00:00,7.4,79,4.0,16,0.0,0.0,0.0,0.0,16.6,34.9,0.0,996.6
2026-02-15 21:00:00+00:00,7.3,80,4.1,76,0.0,0.0,0.0,0.0,15.5,32.0,0.0,998.1
2026-02-15 22:00:00+00:00,7.0,79,3.6,55,0.0,0.0,0.0,0.0,13.0,27.4,0.0,998.5
2026-02-15 23:00:00+00:00,7.0,80,3.8,51,0.0,0.0,0.0,0.0,13.7,28.8,0.0,998.5
2026-02-16 00:00:00+00:00,6.3,83,3.7,49,0.0,0.0,0.0,0.0,12.6,26.6,0.2,998.4
2026-02-16 01:00:00+00:00,6.5,79,3.1,95,0.0,0.0,0.0,0.0,13.7,29.2,0.0,998.5
2026-02-16 02:00:00+00:00,6.4,81,3.4,99,0.0,0.0,0.0,0.0,14.0,29.9,0.0,998.4
2026-02-16 03:00:00+00:00,6.2,81,3.2,51,0.0,0.0,0.0,0.0,14.0,29.9,0.0,997.9
2026-02-16 04:00:00+00:00,6.1,81,3.1,100,0.0,0.0,0.0,0.0,16.6,34.9,0.0,997.6
2026-02-16 05:00:00+00:00,6.0,76,2.1,0,0.0,0.0,0.0,0.0,19.4,40.7,0.0,997.4
2026-02-16 06:00:00+00:00,5.1,82,2.3,1,0.0,0.0,0.0,0.0,14.0,29.2,0.0,997.6
2026-02-16 07:00:00+00:00,5.5,81,2.5,100,0.0,0.0,0.0,0.0,22.0,45.4,0.1,998.0
2026-02-16 08:00:00+00:00,5.7,80,2.5,87,18.0,6.0,94.4,12.0,16.2,33.8,0.0,998.7
2026-02-16 09:00:00+00:00,6.1,76,2.2,31,128.0,85.0,513.1,43.0,16.6,34.6,0.0,999.5
2026-02-16 10:00:00+00:00,7.2,69,1.9,3,229.0,137.0,474.7,92.0,18.4,38.2,0.0,1000.0
2026-02-16 11:00:00+00:00,8.0,66,2.0,99,158.0,25.0,65.7,133.0,22.7,47.2,0.0,1000.3
2026-02-16 12:00:00+00:00,8.8,62,1.9,17,310.0,146.0,335.2,164.0,23.0,47.9,0.0,1000.2
2026-02-16 13:00:00+00:00,9.5,55,0.9,100,281.0,140.0,311.4,141.0,26.3,52.9,0.0,999.9
2026-02-16 14:00:00+00:00,9.6,57,1.5,39,272.0,160.0,379.4,112.0,29.9,59.8,0.0,1000.2
2026-02-16 15:00:00+00:00,8.6,70,3.4,63,80.0,0.0,0.0,80.0,26.3,53.3,0.1,1000.5
2026-02-16 16:00:00+00:00,8.7,66,2.7,45,143.0,64.0,255.2,79.0,27.0,53.6,0.0,1001.1
2026-02-16 17:00:00+00:00,8.1,70,2.9,10,51.0,5.0,41.9,46.0,22.0,45.7,0.0,1001.8
2026-02-16 18:00:00+00:00,8.1,72,3.3,24,0.0,0.0,0.0,0.0,23.8,49.7,0.0,1002.6
2026-02-16 19:00:00+00:00,7.6,73,3.1,0,0.0,0.0,0.0,0.0,19.4,40.7,0.0,1003.8
2026-02-16 20:00:00+00:00,7.0,77,3.3,0,0.0,0.0,0.0,0.0,15.8,33.1,0.0,1004.8
2026-02-16 21:00:00+00:00,7.0,81,4.0,91,0.0,0.0,0.0,0.0,16.2,33.5,0.3,1004.6
2026-02-16 22:00:00+00:00,7.1,75,3.0,61,0.0,0.0,0.0,0.0,11.9,25.2,0.0,1005.3
2026-02-16 23:00:00+00:00,6.7,73,2.2,71,0.0,0.0,0.0,0.0,10.4,22.0,0.0,1006.1
2026-02-17 00:00:00+00:00,6.1,78,2.5,94,0.0,0.0,0.0,0.0,8.3,17.3,0.0,1006.7
2026-02-17 01:00:00+00:00,5.9,79,2.6,36,0.0,0.0,0.0,0.0,10.4,22.3,0.0,1007.6
2026-02-17 02:00:00+00:00,5.5,60,-1.7,1,0.0,0.0,0.0,0.0,15.8,33.5,0.0,1008.7
2026-02-17 03:00:00+00:00,4.0,59,-3.3,0,0.0,0.0,0.0,0.0,10.8,23.8,0.0,1010.3
2026-02-17 04:00:00+00:00,3.5,61,-3.3,0,0.0,0.0,0.0,0.0,10.4,22.0,0.0,1011.0
2026-02-17 05:00:00+00:00,3.1,64,-3.1,0,0.0,0.0,0.0,0.0,10.1,21.6,0.0,1011.7
2026-02-17 06:00:00+00:00,2.7,67,-2.8,0,0.0,0.0,0.0,0.0,10.1,21.2,0.0,1012.4
2026-02-17 07:00:00+00:00,2.5,68,-2.8,0,0.0,0.0,0.0,0.0,11.2,23.0,0.0,1013.0
2026-02-17 08:00:00+00:00,2.5,69,-2.6,0,25.0,10.0,151.0,15.0,8.3,16.6,0.0,1013.8
2026-02-17 09:00:00+00:00,3.6,66,-2.1,73,130.0,75.0,438.8,55.0,10.1,20.9,0.0,1015.1
2026-02-17 10:00:00+00:00,4.9,61,-2.0,95,237.0,125.0,425.2,112.0,10.1,21.2,0.0,1015.7
2026-02-17 11:00:00+00:00,6.0,56,-2.1,100,310.0,141.0,365.2,169.0,11.2,23.4,0.0,1016.1
2026-02-17 12:00:00+00:00,6.4,53,-2.5,100,316.0,83.0,188.2,233.0,8.6,19.1,0.0,1016.2
2026-02-17 13:00:00+00:00,6.9,50,-2.8,100,346.0,124.0,272.5,222.0,5.8,14.0,0.0,1016.0
2026-02-17 14:00:00+00:00,7.1,49,-2.9,100,252.0,22.0,51.5,230.0,5.4,13.7,0.0,1015.3
2026-02-17 15:00:00+00:00,7.0,47,-3.6,100,153.0,1.0,2.8,152.0,1.8,7.9,0.0,1015.6
2026-02-17 16:00:00+00:00,7.1,48,-3.2,100,79.0,0.0,0.0,79.0,4.3,11.5,0.0,1015.4
2026-02-17 17:00:00+00:00,6.8,50,-2.9,100,26.0,0.0,0.0,26.0,6.8,15.5,0.0,1015.3
2026-02-17 18:00:00+00:00,6.3,58,-1.4,100,0.0,0.0,0.0,0.0,8.3,18.0,0.0,1015.2
2026-02-17 19:00:00+00:00,6.1,60,-1.1,100,0.0,0.0,0.0,0.0,7.6,16.6,0.0,1015.0
2026-02-17 20:00:00+00:00,5.9,63,-0.6,100,0.0,0.0,0.0,0.0,9.7,20.9,0.0,1014.6
2026-02-17 21:00:00+00:00,5.9,66,0.0,100,0.0,0.0,0.0,0.0,10.4,21.6,0.0,1014.4
2026-02-17 22:00:00+00:00,5.6,67,-0.0,100,0.0,0.0,0.0,0.0,13.3,27.7,0.0,1013.6
2026-02-17 23:00:00+00:00,5.4,59,-2.0,100,0.0,0.0,0.0,0.0,14.8,31.0,0.0,1012.9
2026-02-18 00:00:00+00:00,5.1,55,-3.2,100,0.0,0.0,0.0,0.0,17.6,37.1,0.0,1012.5
2026-02-18 01:00:00+00:00,4.8,59,-2.5,100,0.0,0.0,0.0,0.0,16.6,34.9,0.0,1011.4
2026-02-18 02:00:00+00:00,4.7,65,-1.3,100,0.0,0.0,0.0,0.0,15.8,33.5,0.1,1010.1
2026-02-18 03:00:00+00:00,4.3,84,1.9,100,0.0,0.0,0.0,0.0,20.9,44.3,0.3,1007.9
2026-02-18 04:00:00+00:00,4.2,87,2.2,100,0.0,0.0,0.0,0.0,20.2,42.8,0.2,1007.2
2026-02-18 05:00:00+00:00,4.2,86,2.0,100,0.0,0.0,0.0,0.0,19.8,42.5,0.0,1006.3
2026-02-18 06:00:00+00:00,4.2,84,1.7,100,0.0,0.0,0.0,0.0,21.2,45.4,0.0,1005.4
2026-02-18 07:00:00+00:00,4.1,82,1.3,100,0.0,0.0,0.0,0.0,22.0,47.2,0.0,1004.3
2026-02-18 08:00:00+00:00,4.4,82,1.6,100,3.0,0.0,0.0,3.0,20.9,45.0,0.0,1004.0
2026-02-18 09:00:00+00:00,5.0,84,2.5,100,14.0,0.0,0.0,14.0,20.9,45.0,0.0,1003.0
2026-02-18 10:00:00+00:00,5.3,82,2.5,100,36.0,0.0,0.0,36.0,23.0,49.7,0.0,1001.9
2026-02-18 11:00:00+00:00,5.4,81,2.4,100,49.0,0.0,0.0,49.0,24.1,51.1,0.0,1000.4
2026-02-18 12:00:00+00:00,5.5,90,4.0,100,43.0,0.0,0.0,43.0,23.0,49.0,0.0,997.8
2026-02-18 13:00:00+00:00,5.6,91,4.3,100,39.0,0.0,0.0,39.0,18.0,38.5,0.1,996.3
2026-02-18 14:00:00+00:00,5.6,92,4.4,100,43.0,0.0,0.0,43.0,18.4,39.2,0.0,995.0
2026-02-18 15:00:00+00:00,5.9,84,3.4,100,31.0,0.0,0.0,31.0,23.8,51.5,0.0,995.2
2026-02-18 16:00:00+00:00,5.7,87,3.7,100,20.0,0.0,0.0,20.0,22.7,48.2,0.1,993.6
2026-02-18 17:00:00+00:00,5.6,89,4.0,100,14.0,0.0,0.0,14.0,19.1,41.0,0.3,992.8
2026-02-18 18:00:00+00:00,4.9,89,3.3,100,0.0,0.0,0.0,0.0,19.4,41.8,1.1,992.0
2026-02-18 19:00:00+00:00,4.5,90,3.0,100,0.0,0.0,0.0,0.0,19.4,41.0,0.5,990.9
2026-02-18 20:00:00+00:00,4.1,91,2.7,100,0.0,0.0,0.0,0.0,20.2,42.5,0.3,989.6
2026-02-18 21:00:00+00:00,5.2,92,4.0,100,0.0,0.0,0.0,0.0,17.6,35.6,0.3,988.8
2026-02-18 22:00:00+00:00,5.2,94,4.3,100,0.0,0.0,0.0,0.0,15.5,31.7,0.5,988.5
2026-02-18 23:00:00+00:00,5.4,95,4.7,100,0.0,0.0,0.0,0.0,13.0,26.3,1.0,988.5
2026-02-19 00:00:00+00:00,5.0,93,3.9,100,0.0,0.0,0.0,0.0,15.8,32.0,0.8,989.4
2026-02-19 01:00:00+00:00,4.8,94,3.9,100,0.0,0.0,0.0,0.0,14.0,29.2,1.2,990.1
2026-02-19 02:00:00+00:00,4.8,93,3.8,100,0.0,0.0,0.0,0.0,14.8,29.9,1.0,990.8
2026-02-19 03:00:00+00:00,7.1,97,6.6,100,0.0,0.0,0.0,0.0,8.6,17.6,0.0,989.2
2026-02-19 04:00:00+00:00,5.8,99,5.7,100,0.0,0.0,0.0,0.0,15.1,30.2,0.0,990.3
2026-02-19 05:00:00+00:00,5.2,97,4.7,100,0.0,0.0,0.0,0.0,16.9,34.2,0.0,991.6
2026-02-19 06:00:00+00:00,6.0,93,4.9,100,0.0,0.0,0.0,0.0,14.4,29.5,0.0,992.4
2026-02-19 07:00:00+00:00,5.3,93,4.3,100,0.0,0.0,0.0,0.0,15.5,31.7,0.0,993.7
2026-02-19 08:00:00+00:00,4.8,92,3.6,100,3.0,0.0,0.0,3.0,14.8,30.6,0.0,995.2
2026-02-19 09:00:00+00:00,5.8,93,4.8,100,25.0,0.0,0.0,25.0,12.2,25.6,0.0,996.8
2026-02-19 10:00:00+00:00,5.7,94,4.8,100,49.0,0.0,0.0,49.0,14.8,30.2,0.0,998.3
2026-02-19 11:00:00+00:00,5.4,93,4.3,100,79.0,0.0,0.0,79.0,15.8,32.8,0.0,999.8
2026-02-19 12:00:00+00:00,6.2,83,3.5,100,201.0,11.0,24.3,190.0,17.3,35.3,0.0,1001.7
2026-02-19 13:00:00+00:00,6.5,79,3.1,95,217.0,29.0,62.2,188.0,19.4,40.0,0.0,1003.2
2026-02-19 14:00:00+00:00,6.5,77,2.7,98,181.0,14.0,32.0,167.0,18.7,38.2,0.0,1004.5
2026-02-19 15:00:00+00:00,6.8,74,2.5,85,205.0,37.0,100.1,168.0,19.1,38.9,0.0,1005.6
2026-02-19 16:00:00+00:00,7.0,71,2.1,80,101.0,30.0,112.8,71.0,16.2,33.5,0.0,1006.9
2026-02-19 17:00:00+00:00,6.8,71,1.9,66,53.0,5.0,37.3,48.0,13.7,28.4,0.0,1008.0
2026-02-19 18:00:00+00:00,6.0,75,1.9,73,0.0,0.0,0.0,0.0,10.1,21.6,0.0,1009.8
2026-02-19 19:00:00+00:00,6.0,75,1.9,88,0.0,0.0,0.0,0.0,7.6,15.5,0.0,1011.2
2026-02-19 20:00:00+00:00,5.8,76,1.9,86,0.0,0.0,0.0,0.0,5.0,11.2,0.0,1012.3
2026-02-19 21:00:00+00:00,5.8,76,1.9,81,0.0,0.0,0.0,0.0,9.4,19.4,0.0,1013.1
2026-02-19 22:00:00+00:00,5.6,83,3.0,76,0.0,0.0,0.0,0.0,8.3,16.6,0.0,1014.0
2026-02-19 23:00:00+00:00,5.8,84,3.3,84,0.0,0.0,0.0,0.0,9.4,19.1,0.0,1014.8
2026-02-20 00:00:00+00:00,5.4,88,3.6,100,0.0,0.0,0.0,0.0,10.1,20.5,0.0,1015.6
2026-02-20 01:00:00+00:00,6.3,85,3.9,100,0.0,0.0,0.0,0.0,11.2,22.7,0.0,1016.3
2026-02-20 02:00:00+00:00,5.9,86,3.7,100,0.0,0.0,0.0,0.0,10.4,22.0,0.0,1016.8
2026-02-20 03:00:00+00:00,5.9,77,2.2,100,0.0,0.0,0.0,0.0,9.7,20.2,0.0,1017.5
2026-02-20 04:00:00+00:00,5.7,79,2.4,100,0.0,0.0,0.0,0.0,10.1,20.9,0.0,1018.2
2026-02-20 05:00:00+00:00,5.8,79,2.4,100,0.0,0.0,0.0,0.0,7.6,15.5,0.0,1018.6
2026-02-20 06:00:00+00:00,5.9,79,2.6,100,0.0,0.0,0.0,0.0,8.3,16.9,0.0,1018.7
2026-02-20 07:00:00+00:00,5.9,82,3.1,100,0.0,0.0,0.0,0.0,8.3,17.3,0.0,1018.8
2026-02-20 08:00:00+00:00,6.8,85,4.5,100,19.0,1.0,13.4,18.0,10.8,21.6,0.0,1019.1
2026-02-20 09:00:00+00:00,8.5,80,5.2,98,124.0,52.0,277.9,72.0,11.9,24.1,0.0,1018.2
2026-02-20 10:00:00+00:00,9.9,75,5.7,100,142.0,8.0,25.8,134.0,19.1,39.2,0.0,1017.8
2026-02-20 11:00:00+00:00,10.3,77,6.5,100,42.0,0.0,0.0,42.0,21.6,44.6,0.0,1017.2
2026-02-20 12:00:00+00:00,9.9,86,7.7,100,39.0,0.0,0.0,39.0,22.0,45.0,0.3,1016.6
2026-02-20 13:00:00+00:00,10.0,92,8.8,100,46.0,0.0,0.0,46.0,25.2,52.2,0.7,1015.6
2026-02-20 14:00:00+00:00,11.3,88,9.4,91,128.0,0.0,0.0,128.0,21.2,43.6,0.1,1014.9
2026-02-20 15:00:00+00:00,12.0,83,9.2,96,158.0,16.0,42.7,142.0,21.6,44.6,0.0,1014.3
2026-02-20 16:00:00+00:00,12.1,81,8.9,84,111.0,16.0,59.0,95.0,20.2,42.1,0.0,1014.0
2026-02-20 17:00:00+00:00,11.1,77,7.2,100,41.0,0.0,0.0,41.0,22.0,45.4,0.9,1015.1
2026-02-20 18:00:00+00:00,9.6,76,5.6,0,0.0,0.0,0.0,0.0,18.7,39.2,0.0,1016.4
2026-02-20 19:00:00+00:00,8.9,79,5.5,1,0.0,0.0,0.0,0.0,11.2,23.8,0.0,1017.0
2026-02-20 20:00:00+00:00,8.9,83,6.1,0,0.0,0.0,0.0,0.0,12.6,26.6,0.0,1017.6
2026-02-20 21:00:00+00:00,8.7,80,5.5,100,0.0,0.0,0.0,0.0,14.0,29.9,0.0,1017.9
2026-02-20 22:00:00+00:00,8.6,84,6.1,100,0.0,0.0,0.0,0.0,13.3,27.7,0.0,1018.3
2026-02-20 23:00:00+00:00,8.7,87,6.7,83,0.0,0.0,0.0,0.0,13.0,27.4,0.0,1018.5
2026-02-21 00:00:00+00:00,9.3,86,7.1,85,0.0,0.0,0.0,0.0,13.7,28.1,0.0,1019.1
2026-02-21 01:00:00+00:00,9.2,88,7.3,89,0.0,0.0,0.0,0.0,11.9,24.5,0.0,1019.2
2026-02-21 02:00:00+00:00,9.4,90,7.9,59,0.0,0.0,0.0,0.0,16.6,33.8,0.0,1019.4
2026-02-21 03:00:00+00:00,9.5,91,8.1,82,0.0,0.0,0.0,0.0,14.8,31.0,0.0,1019.4
2026-02-21 04:00:00+00:00,9.7,90,8.2,80,0.0,0.0,0.0,0.0,13.0,27.4,0.0,1019.4
2026-02-21 05:00:00+00:00,9.7,91,8.3,100,0.0,0.0,0.0,0.0,11.2,23.0,0.0,1020.0
2026-02-21 06:00:00+00:00,9.8,89,8.1,100,0.0,0.0,0.0,0.0,12.2,25.6,0.0,1020.4
2026-02-21 07:00:00+00:00,9.5,90,8.0,100,0.0,0.0,0.0,0.0,8.6,17.6,0.0,1021.0
2026-02-21 08:00:00+00:00,9.5,91,8.1,100,24.0,2.0,25.9,22.0,9.4,19.4,0.0,1021.7
2026-02-21 09:00:00+00:00,10.1,88,8.2,100,90.0,5.0,26.0,85.0,10.1,20.9,0.0,1021.8
2026-02-21 10:00:00+00:00,11.2,85,8.7,100,205.0,56.0,177.1,149.0,12.2,24.8,0.0,1021.9
2026-02-21 11:00:00+00:00,12.3,80,9.0,100,305.0,146.0,357.4,159.0,13.7,28.1,0.0,1021.8
2026-02-21 12:00:00+00:00,13.1,77,9.1,100,133.0,0.0,0.0,133.0,15.5,32.0,0.0,1021.6
2026-02-21 13:00:00+00:00,12.4,90,10.8,100,97.0,0.0,0.0,97.0,17.6,37.1,0.0,1021.0
2026-02-21 14:00:00+00:00,12.1,94,11.1,100,116.0,0.0,0.0,116.0,18.0,37.1,0.0,1020.2
2026-02-21 15:00:00+00:00,11.7,97,11.2,100,78.0,0.0,0.0,78.0,16.2,33.5,0.0,1020.7
2026-02-21 16:00:00+00:00,11.9,96,11.3,100,50.0,0.0,0.0,50.0,17.3,35.3,0.0,1020.4
2026-02-21 17:00:00+00:00,11.9,95,11.1,100,21.0,0.0,0.0,21.0,17.6,35.6,0.3,1020.2
2026-02-21 18:00:00+00:00,11.8,94,10.8,100,0.0,0.0,0.0,0.0,14.4,29.9,0.6,1020.2
2026-02-21 19:00:00+00:00,11.6,94,10.6,100,0.0,0.0,0.0,0.0,17.3,35.3,0.3,1020.1
2026-02-21 20:00:00+00:00,11.5,94,10.5,100,0.0,0.0,0.0,0.0,14.8,30.2,0.0,1020.2
2026-02-21 21:00:00+00:00,11.4,95,10.6,97,0.0,0.0,0.0,0.0,16.6,34.6,0.0,1020.6
2026-02-21 22:00:00+00:00,11.4,93,10.3,94,0.0,0.0,0.0,0.0,18.7,38.9,0.0,1020.5
2026-02-21 23:00:00+00:00,11.4,90,9.8,95,0.0,0.0,0.0,0.0,16.9,35.3,0.0,1020.2
2026-02-22 00:00:00+00:00,11.3,88,9.4,100,0.0,0.0,0.0,0.0,19.4,40.7,0.0,1020.3
2026-02-22 01:00:00+00:00,11.2,90,9.6,100,0.0,0.0,0.0,0.0,22.0,45.7,0.0,1019.7
2026-02-22 02:00:00+00:00,11.1,92,9.8,100,0.0,0.0,0.0,0.0,19.4,40.7,0.0,1019.3
2026-02-22 03:00:00+00:00,11.2,92,10.0,100,0.0,0.0,0.0,0.0,18.4,38.2,0.2,1019.4
2026-02-22 04:00:00+00:00,11.2,92,9.9,100,0.0,0.0,0.0,0.0,19.4,40.3,0.3,1018.7
2026-02-22 05:00:00+00:00,11.1,94,10.1,100,0.0,0.0,0.0,0.0,17.6,36.0,0.0,1018.4
2026-02-22 06:00:00+00:00,11.1,96,10.5,100,0.0,0.0,0.0,0.0,16.6,33.8,0.0,1018.1
2026-02-22 07:00:00+00:00,11.2,95,10.4,100,0.0,0.0,0.0,0.0,16.6,34.6,0.0,1018.2
2026-02-22 08:00:00+00:00,11.3,94,10.3,100,6.0,0.0,0.0,6.0,17.3,35.3,0.2,1017.9
2026-02-22 09:00:00+00:00,11.4,93,10.3,100,26.0,0.0,0.0,26.0,17.6,36.7,0.4,1017.5
2026-02-22 10:00:00+00:00,11.4,93,10.3,100,33.0,0.0,0.0,33.0,17.3,35.3,0.6,1017.4
2026-02-22 11:00:00+00:00,11.8,91,10.4,100,82.0,0.0,0.0,82.0,14.4,29.9,0.2,1017.5
2026-02-22 12:00:00+00:00,12.9,83,10.1,100,346.0,160.0,341.1,186.0,13.0,27.0,0.0,1017.5
2026-02-22 13:00:00+00:00,14.1,66,7.8,100,375.0,231.0,478.5,144.0,14.0,29.2,0.0,1017.2
2026-02-22 14:00:00+00:00,14.5,55,5.6,100,379.0,238.0,523.9,141.0,16.9,35.3,0.0,1017.0
2026-02-22 15:00:00+00:00,14.3,59,6.4,16,310.0,203.0,526.5,107.0,14.0,30.2,0.0,1017.1
2026-02-22 16:00:00+00:00,14.0,59,6.1,2,214.0,136.0,483.4,78.0,15.5,32.4,0.0,1017.3
2026-02-22 17:00:00+00:00,12.5,71,7.4,10,76.0,23.0,154.6,53.0,14.0,29.2,0.0,1017.4
2026-02-22 18:00:00+00:00,11.2,81,8.1,0,0.0,0.0,0.0,0.0,14.0,28.8,0.0,1017.7
2026-02-22 19:00:00+00:00,10.6,83,7.8,0,0.0,0.0,0.0,0.0,11.2,23.0,0.0,1018.1
2026-02-22 20:00:00+00:00,9.9,88,8.0,0,0.0,0.0,0.0,0.0,7.9,16.6,0.0,1018.4
2026-02-22 21:00:00+00:00,10.0,76,6.0,6,0.0,0.0,0.0,0.0,10.1,21.2,0.0,1018.7
2026-02-22 22:00:00+00:00,9.4,82,6.5,44,0.0,0.0,0.0,0.0,11.9,24.5,0.0,1018.9
2026-02-22 23:00:00+00:00,9.2,82,6.3,34,0.0,0.0,0.0,0.0,11.2,23.0,0.0,1018.6
2026-02-23 00:00:00+00:00,8.8,87,6.7,39,0.0,0.0,0.0,0.0,10.4,22.0,0.0,1018.5
2026-02-23 01:00:00+00:00,8.6,92,7.4,16,0.0,0.0,0.0,0.0,11.9,24.8,0.0,1018.2
2026-02-23 02:00:00+00:00,8.6,92,7.4,17,0.0,0.0,0.0,0.0,13.0,27.0,0.0,1018.1
2026-02-23 03:00:00+00:00,8.6,90,7.1,0,0.0,0.0,0.0,0.0,13.0,27.4,0.0,1017.7
2026-02-23 04:00:00+00:00,8.5,91,7.1,24,0.0,0.0,0.0,0.0,13.0,26.3,0.0,1017.5
2026-02-23 05:00:00+00:00,8.6,91,7.2,100,0.0,0.0,0.0,0.0,14.8,30.2,0.0,1017.6
2026-02-23 06:00:00+00:00,8.5,90,7.0,100,0.0,0.0,0.0,0.0,15.5,32.0,0.0,1017.5
2026-02-23 07:00:00+00:00,8.6,92,7.4,100,0.0,0.0,0.0,0.0,14.0,29.2,0.0,1017.6
2026-02-23 08:00:00+00:00,9.1,89,7.4,20,37.0,19.0,228.7,18.0,14.4,29.9,0.0,1017.9
